Product_ID,Product_Name,SKU,Current_Price,Regular_Price,Currency,On_Sale,Average_Rating,Review_Count,Categories,In_Stock,Product_URL
11457,מבצע! חבילה 20 יחידות &#8211; תיק צד נ נח דמוי עור,Side_bag-2,200.0,200.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",True,https://malevegadish.com/product/%d7%9e%d7%91%d7%a6%d7%a2-%d7%97%d7%91%d7%99%d7%9c%d7%94-20-%d7%99%d7%97%d7%99%d7%93%d7%95%d7%aa-%d7%aa%d7%99%d7%a7-%d7%a6%d7%93-%d7%a0-%d7%a0%d7%97-%d7%93%d7%9e%d7%95%d7%99-%d7%a2%d7%95%d7%a8/
11455,מבצע! חבילה 10 יחידות &#8211; תיק צד נ נח דמוי עור,Side_bag-1,150.0,150.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",True,https://malevegadish.com/product/%d7%9e%d7%91%d7%a6%d7%a2-%d7%97%d7%91%d7%99%d7%9c%d7%94-10-%d7%99%d7%97%d7%99%d7%93%d7%95%d7%aa-%d7%aa%d7%99%d7%a7-%d7%a6%d7%93-%d7%a0-%d7%a0%d7%97-%d7%93%d7%9e%d7%95%d7%99-%d7%a2%d7%95%d7%a8/
11448,תיק גב איכותי,Backpack,50.0,50.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7-%d7%92%d7%91-%d7%90%d7%99%d7%9b%d7%95%d7%aa%d7%99/
11442,סיפורי מעשיות עם ביאורים &#8211; למינציה,sipuri_ma'ashiyot_im_biorim,12.0,12.0,ILS,False,0.0,0,"סיפורים ומשלים, ספר סיפורי מעשיות, ספרי רבי נחמן מברסלב, ספרים גדולים",True,https://malevegadish.com/product/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99-%d7%9e%d7%a2%d7%a9%d7%99%d7%95%d7%aa-%d7%a2%d7%9d-%d7%91%d7%99%d7%90%d7%95%d7%a8%d7%99%d7%9d-%d7%9c%d7%9e%d7%99%d7%a0%d7%a6%d7%99%d7%94/
11370,קונטרס גאולת ישראל,geolet_yisral-1,0.9,0.9,ILS,False,0.0,0,"גאולת ישראל, חוברות, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%92%d7%90%d7%95%d7%9c%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-2/
11368,קונטרס חלוקי הנחל,conters_chluki_hanchal-3,0.9,0.9,ILS,False,0.0,0,"חוברות, חלוקי הנחל, קונטרסים, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%94%d7%a0%d7%97%d7%9c-3/
11365,קונטרס חלוקי הנחל,conters_chluki_hanchal-2,0.9,0.9,ILS,False,0.0,0,"חוברות, חלוקי הנחל, קונטרסים, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%94%d7%a0%d7%97%d7%9c-2/
11363,קונטרס גאולת ישראל,geolet_yisral,0.9,0.9,ILS,False,0.0,0,"גאולת ישראל, חוברות, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%92%d7%90%d7%95%d7%9c%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/
11352,אבנים טובות &#8211; התבודדות &#8211; שבו &#8211; גודל כיס,avnim tovot-shvu-1,8.0,8.0,ILS,False,0.0,0,"אבנים טובות, ליקוטים, ספרים מיוחדים, ציטוטים",False,https://malevegadish.com/product/%d7%90%d7%91%d7%a0%d7%99%d7%9d-%d7%98%d7%95%d7%91%d7%95%d7%aa-%d7%94%d7%aa%d7%91%d7%95%d7%93%d7%93%d7%95%d7%aa-%d7%a9%d7%91%d7%95-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1/
11242,תיקון כללי “ישועת ישראל” &#8211; גודל כיס,tikun_yeshu'at_yisral,0.9,0.9,ILS,False,0.0,0,"אזמרה, חוברות, ישועת ישראל, ליקוטים, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%9b%d7%9c%d7%9c%d7%99-%d7%99%d7%a9%d7%95%d7%a2%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1/
11197,ממעיני הישועה,mim'ini_hishu'a-1,4.5,4.5,ILS,False,0.0,0,"ממעיני הישועה, ספרי רבי נתן מברסלב, ספרי תלמידי ברסלב",True,https://malevegadish.com/product/%d7%9e%d7%9e%d7%a2%d7%99%d7%a0%d7%99-%d7%94%d7%99%d7%a9%d7%95%d7%a2%d7%94-2/
11195,ממעיני הישועה,mim'ini_hishu'a,4.5,4.5,ILS,False,0.0,0,"ממעיני הישועה, ספרי רבי נתן מברסלב, ספרי תלמידי ברסלב",True,https://malevegadish.com/product/%d7%9e%d7%9e%d7%a2%d7%99%d7%a0%d7%99-%d7%94%d7%99%d7%a9%d7%95%d7%a2%d7%94/
11193,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2-1-1-1-4,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-11/
11187,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2-1-1-1-3,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-10/
11136,קונטרס בעל השדה,conters-be'el-hashada-1,0.9,0.9,ILS,False,0.0,0,"בעל השדה, חוברות, קונטרסים, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%91%d7%a2%d7%9c-%d7%94%d7%a9%d7%93%d7%94-2/
11126,קונטרס בעל השדה,conters-be'el-hashada,0.9,0.9,ILS,False,0.0,0,"בעל השדה, חוברות, קונטרסים, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%91%d7%a2%d7%9c-%d7%94%d7%a9%d7%93%d7%94/
11125,ליקוטי מוהר&quot;ן,pock_mandala_likutey-2,15.0,15.0,ILS,False,0.0,0,"ספר ליקוטי מוהר""ן, ספרי רבי נחמן מברסלב",False,https://malevegadish.com/product/%d7%9c%d7%99%d7%a7%d7%95%d7%98%d7%99-%d7%9e%d7%95%d7%94%d7%a8%d7%9f-2/
10984,לקוטי תפילות &#8211; מהדורת שבת,lekoti_tfilot-mehadoret_shevet,16.0,16.0,ILS,False,0.0,0,"ספר ליקוטי תפילות, ספרי רבי נתן מברסלב, ספרים בינונים",True,https://malevegadish.com/product/%d7%9c%d7%a7%d7%95%d7%98%d7%99-%d7%aa%d7%a4%d7%99%d7%9c%d7%95%d7%aa-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%aa-%d7%a9%d7%91%d7%aa/
10975,סט 7 חוברות &#8211; סיפורי ברסלב לילדים,st_7_hovrot-sipuri_berselev_lildim,12.0,12.0,ILS,False,0.0,0,"ילדים, סטים להפצה, סטים ספרי ברסלב, ספרי ילדים ברסלב",True,https://malevegadish.com/product/%d7%a1%d7%98-7-%d7%97%d7%95%d7%91%d7%a8%d7%95%d7%aa-%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99-%d7%91%d7%a8%d7%a1%d7%9c%d7%91-%d7%9c%d7%99%d7%9c%d7%93%d7%99%d7%9d/
10848,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2-1-1-1-2,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-9/
10751,סיפורי מעשיות (עם משלים) למינציה,sipuri_ma'ashiyot_(im_mishlim),12.0,12.0,ILS,False,0.0,0,"סיפורים ומשלים, ספר סיפורי מעשיות, ספרי רבי נחמן מברסלב, ספרים גדולים",False,https://malevegadish.com/product/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99-%d7%9e%d7%a2%d7%a9%d7%99%d7%95%d7%aa-%d7%a2%d7%9d-%d7%9e%d7%a9%d7%9c%d7%99%d7%9d-%d7%9c%d7%9e%d7%99%d7%a0%d7%a6%d7%99%d7%94/
10747,שיחות הר”ן למינציה,shichot_har”han,12.0,12.0,ILS,False,0.0,0,"ספר שיחות הר""ן, ספרי רבי נתן מברסלב, ספרים גדולים",False,https://malevegadish.com/product/%d7%a9%d7%99%d7%97%d7%95%d7%aa-%d7%94%d7%a8%d7%9f-%d7%9c%d7%9e%d7%99%d7%a0%d7%a6%d7%99%d7%94/
10741,ספר המידות למינציה,sper_hamidot,12.0,12.0,ILS,False,0.0,0,"ספר המידות, ספרי רבי נחמן מברסלב, ספרים גדולים",True,https://malevegadish.com/product/%d7%a1%d7%a4%d7%a8-%d7%94%d7%9e%d7%99%d7%93%d7%95%d7%aa-%d7%9c%d7%9e%d7%99%d7%a0%d7%a6%d7%99%d7%94/
10736,קונטרס מאמרי יום הכיפורים &#8211; ספר יונה הנביא,me'amri yum hakipurim &#8211; sper yona hanavi,3.0,3.0,ILS,False,0.0,0,"קונטרס מאמרי יום הכיפורים - ספר יונה הנביא, קונטרסים, קונטרסים בינונים",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%9e%d7%90%d7%9e%d7%a8%d7%99-%d7%99%d7%95%d7%9d-%d7%94%d7%9b%d7%99%d7%a4%d7%95%d7%a8%d7%99%d7%9d-%d7%a1%d7%a4%d7%a8-%d7%99%d7%95%d7%a0%d7%94-%d7%94%d7%a0%d7%91/
10730,קונטרס שירת החיים של ברסלב,shirat_hachi'im_shel_berselev,2.0,2.0,ILS,False,0.0,0,"קונטרס שירת החיים של ברסלב, קונטרסים, קונטרסים בינונים",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a9%d7%99%d7%a8%d7%aa-%d7%94%d7%97%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%91%d7%a8%d7%a1%d7%9c%d7%91/
10728,קונטרס מעשה מחיגר עם תיקון הכללי,mease_mechiger,0.9,0.9,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%9e%d7%a2%d7%a9%d7%94-%d7%9e%d7%97%d7%99%d7%92%d7%a8-%d7%a2%d7%9d-%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99/
10674,אבנים טובות &#8211; תורות ותפילות &#8211; ברקת &#8211; גודל כיס,avnim tovot-barket,8.0,8.0,ILS,False,0.0,0,"אבנים טובות, ליקוטים, ספרים מיוחדים, ציטוטים",True,https://malevegadish.com/product/%d7%90%d7%91%d7%a0%d7%99%d7%9d-%d7%98%d7%95%d7%91%d7%95%d7%aa-%d7%aa%d7%95%d7%a8%d7%95%d7%aa-%d7%95%d7%aa%d7%a4%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%a8%d7%a7%d7%aa-%d7%92%d7%95%d7%93%d7%9c-%d7%9b/
10571,ליקוטי עצות,pock_mandala_etzot-1,6.0,6.0,ILS,False,0.0,0,"ספר ליקוטי עצות, ספרי רבי נחמן מברסלב",True,https://malevegadish.com/product/%d7%9c%d7%99%d7%a7%d7%95%d7%98%d7%99-%d7%a2%d7%a6%d7%95%d7%aa-2/
10560,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2-1-1-1,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-7/
10558,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2-1-1,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-6/
10556,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2-1,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-5/
10549,תיקון הכללי &#8211; גודל כיס,tikon_haklali-2,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-4/
10468,קונטרס שיחה מרבי ישראל,conters-shicha-marbi-yisral-1,0.9,0.9,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a9%d7%99%d7%97%d7%94-%d7%9e%d7%a8%d7%91%d7%99-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/
10420,תיק נשיאה/טרולי,Carrying/trolley repair-1,60.0,60.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7-%d7%a0%d7%a9%d7%99%d7%90%d7%94-%d7%98%d7%a8%d7%95%d7%9c%d7%99/
10388,משחק הזיכרון &#8211; ”מידות”,game_midot-1,9.0,9.0,ILS,False,0.0,0,"ילדים, משחק הזיכרון - ”מידות”, משחק המידות, משחקים",True,https://malevegadish.com/product/%d7%9e%d7%a9%d7%97%d7%a7-%d7%94%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-%d7%9e%d7%99%d7%93%d7%95%d7%aa/
10250,ליקוטי תפילות לנשים,likoti_tfilot_linshim,17.0,17.0,ILS,False,0.0,0,"ספר ליקוטי תפילות, ספרי רבי נתן מברסלב, ספרים גדולים",False,https://malevegadish.com/product/%d7%9c%d7%99%d7%a7%d7%95%d7%98%d7%99-%d7%aa%d7%a4%d7%99%d7%9c%d7%95%d7%aa-%d7%9c%d7%a0%d7%a9%d7%99%d7%9d/
10240,תיקון הכללי &#8211; עם ליקוט גאולה שלמה,tikun_geulash-1,0.9,0.9,ILS,False,0.0,0,"חוברות, ליקוט גאולה שלמה, ליקוטים, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%a2%d7%9d-%d7%9c%d7%99%d7%a7%d7%95%d7%98-%d7%92%d7%90%d7%95%d7%9c%d7%94-%d7%a9%d7%9c%d7%9e%d7%94-2/
10121,תיקון הכללי &#8211; גודל כיס,tikon_haklali-1-1,0.4,0.4,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-3/
10119,תיקון הכללי &#8211; גודל כיס,tikon_haklali-1,0.4,0.4,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-2/
10114,תיקון הכללי &#8211; גודל כיס,tikon_haklali,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס, תיקון הכללי",False,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1/
10104,קונטרס ליקוטי תפילות לשבת,likoti_tfilot_leshevet,0.7,0.7,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",False,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%9c%d7%99%d7%a7%d7%95%d7%98%d7%99-%d7%aa%d7%a4%d7%99%d7%9c%d7%95%d7%aa-%d7%9c%d7%a9%d7%91%d7%aa/
10102,קונטרס נפש מתגעגעת,nifsh_mitga'agat,0.7,0.7,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a0%d7%a4%d7%a9-%d7%9e%d7%aa%d7%92%d7%a2%d7%92%d7%a2%d7%aa/
10099,קונטרס עצות לתשובה,atzot_letashuva,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a2%d7%a6%d7%95%d7%aa-%d7%9c%d7%aa%d7%a9%d7%95%d7%91%d7%94/
10097,קונטרס מעשה מבטחון,mease_mivtachon,0.4,0.4,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%9e%d7%a2%d7%a9%d7%94-%d7%9e%d7%91%d7%98%d7%97%d7%95%d7%9f/
10095,קונטרס אחד היה אברהם,achad_haya_avrahem,0.4,0.4,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",False,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%90%d7%97%d7%93-%d7%94%d7%99%d7%94-%d7%90%d7%91%d7%a8%d7%94%d7%9d/
10093,קונטרס התבודדות,hitbodedot,0.4,0.4,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%94%d7%aa%d7%91%d7%95%d7%93%d7%93%d7%95%d7%aa/
10082,קונטרס רפואה שלמה,refu'a_shalma,0.4,0.4,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים - הוצאת בחינות, קונטרסים כיס",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%a9%d7%9c%d7%9e%d7%94/
10056,מכתבי רבי ישראל קרדונר,mechtavi_ravi_yisral_kardoner-1-1,2.0,2.0,ILS,False,0.0,0,"מכתבי רבי ישראל קרדונר, קונטרסים, קונטרסים בינונים",True,https://malevegadish.com/product/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%a8%d7%91%d7%99-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a7%d7%a8%d7%93%d7%95%d7%a0%d7%a8-2/
10055,סיפורי מעשיות &#8211; סיפורים ומשלים &#8211; גודל בינוני,sipuri_ma'ashiyot-1,8.0,8.0,ILS,False,0.0,0,"ספר סיפורי מעשיות, ספרים בינונים",True,https://malevegadish.com/product/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99-%d7%9e%d7%a2%d7%a9%d7%99%d7%95%d7%aa-%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%9e%d7%a9%d7%9c%d7%99%d7%9d-%d7%92%d7%95%d7%93%d7%9c-%d7%91%d7%99/
10050,מכתבי רבי ישראל קרדונר,mechtavi_ravi_yisral_kardoner-1,2.0,2.0,ILS,False,0.0,0,"מכתבי רבי ישראל קרדונר, קונטרסים, קונטרסים בינונים",True,https://malevegadish.com/product/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%a8%d7%91%d7%99-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a7%d7%a8%d7%93%d7%95%d7%a0%d7%a8/
10014,סיפורי מעשיות עם אידיש (כתבי הנחל),kitveyh_sipuri_ma'ashiyot_im_idish-1,16.0,16.0,ILS,False,0.0,0,"הוצאת ""כתבי הנחל"", ספר סיפורי מעשיות, ספרי רבי נחמן מברסלב, ספרים גדולים",True,https://malevegadish.com/product/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99-%d7%9e%d7%a2%d7%a9%d7%99%d7%95%d7%aa-%d7%a2%d7%9d-%d7%90%d7%99%d7%93%d7%99%d7%a9-%d7%9b%d7%aa%d7%91%d7%99-%d7%94%d7%a0%d7%97%d7%9c/
9811,כובע עם רקמה נ נח במגוון צבעים,kova im rakma na nach bemigvan tsbaim,15.0,15.0,ILS,False,0.0,0,מוצרים נלווים,True,https://malevegadish.com/product/%d7%9b%d7%95%d7%91%d7%a2-%d7%a2%d7%9d-%d7%a8%d7%a7%d7%9e%d7%94-%d7%a0-%d7%a0%d7%97-%d7%91%d7%9e%d7%92%d7%95%d7%95%d7%9f-%d7%a6%d7%91%d7%a2%d7%99%d7%9d/
9804,ספל נ נח במגוון צבעים,spel na nach bemigvan tsbaim,5.0,5.0,ILS,False,0.0,0,מוצרים נלווים,True,https://malevegadish.com/product/%d7%a1%d7%a4%d7%9c-%d7%a0-%d7%a0%d7%97-%d7%91%d7%9e%d7%92%d7%95%d7%95%d7%9f-%d7%a6%d7%91%d7%a2%d7%99%d7%9d/
9798,תיק צד נ נח עור אמיתי,tik tzed na nach or amiti,100.0,100.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7-%d7%a6%d7%93-%d7%a0-%d7%a0%d7%97-%d7%a2%d7%95%d7%a8-%d7%90%d7%9e%d7%99%d7%aa%d7%99/
9761,סט ליקוטי הלכות – 8 כרכים גודל גדול למינציה &#8211; &quot;כתבי הנחל&quot;,halachot-1-1,115.0,115.0,ILS,False,5.0,1,"הוצאת ""כתבי הנחל"", סטים ספרי ברסלב, ספר ליקוטי הלכות, ספרי רבי נתן מברסלב, ספרים גדולים",True,https://malevegadish.com/product/%d7%a1%d7%98-%d7%9c%d7%99%d7%a7%d7%95%d7%98%d7%99-%d7%94%d7%9c%d7%9b%d7%95%d7%aa-8-%d7%9b%d7%a8%d7%9b%d7%99%d7%9d-%d7%92%d7%95%d7%93%d7%9c-%d7%92%d7%93%d7%95%d7%9c-%d7%9c%d7%9e%d7%99%d7%a0/
9725,ארנק נ נח דמוי עור עם קמע,wallet,10.0,10.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",True,https://malevegadish.com/product/%d7%90%d7%a8%d7%a0%d7%a7-%d7%a0-%d7%a0%d7%97-%d7%93%d7%9e%d7%95%d7%99-%d7%a2%d7%95%d7%a8-%d7%a2%d7%9d-%d7%a7%d7%9e%d7%a2/
9723,תיקון הכללי לילדים,tikon_haklali_kids-1,8.0,8.0,ILS,False,5.0,2,"ילדים, ספרי ילדים ברסלב, תיקון הכללי, תיקון הכללי לילדים",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%9c%d7%99%d7%9c%d7%93%d7%99%d7%9d/
9715,קונטרס התחדשות,hitchadshot-1-1,2.0,2.0,ILS,False,0.0,0,"קונטרס התחדשות, קונטרסים, קונטרסים בינונים",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%94%d7%aa%d7%97%d7%93%d7%a9%d7%95%d7%aa-2/
9708,קונטרס שמות הצדיקים,conters_shmot hatzdikim-1-1,1.8,1.8,ILS,False,5.0,1,"חוברות, קונטרסים, קונטרסים כיס, שמות הצדיקים",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a9%d7%9e%d7%95%d7%aa-%d7%94%d7%a6%d7%93%d7%99%d7%a7%d7%99%d7%9d-2/
9702,תיקון הכללי &quot;אזמרה&quot; &#8211; גודל כיס,tikun_azamra1-1,0.9,0.9,ILS,False,5.0,1,"אזמרה, חוברות, ליקוטים, קונטרסים, קונטרסים כיס, תיקון הכללי",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%90%d7%96%d7%9e%d7%a8%d7%94-%d7%92%d7%95%d7%93%d7%9c-%d7%9b%d7%99%d7%a1-2/
9700,תיק צד נ נח דמוי עור,Side_bag,25.0,25.0,ILS,False,0.0,0,"מוצרים נלווים, תיקים ארנקים ומזוודות",True,https://malevegadish.com/product/%d7%aa%d7%99%d7%a7-%d7%a6%d7%93-%d7%a0-%d7%a0%d7%97-%d7%93%d7%9e%d7%95%d7%99-%d7%a2%d7%95%d7%a8/
9699,קונטרס התחדשות,hitchadshot-1,2.0,2.0,ILS,False,0.0,0,"קונטרס התחדשות, קונטרסים, קונטרסים בינונים",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%94%d7%aa%d7%97%d7%93%d7%a9%d7%95%d7%aa/
9698,קונטרס שמות הצדיקים,conters_shmot hatzdikim-1,1.8,1.8,ILS,False,0.0,0,"חוברות, קונטרסים, קונטרסים כיס, שמות הצדיקים",True,https://malevegadish.com/product/%d7%a7%d7%95%d7%a0%d7%98%d7%a8%d7%a1-%d7%a9%d7%9e%d7%95%d7%aa-%d7%94%d7%a6%d7%93%d7%99%d7%a7%d7%99%d7%9d/
